Date,Open,High,Low,Close,Volume,Adj Close
2000-11-02,70.37,70.84,69.62,70.31,77985200,25.88
2000-11-01,68.50,70.06,68.44,69.62,81309400,25.63
2000-10-31,69.00,69.50,68.00,68.87,104474000,25.35
2000-10-30,67.50,70.12,67.37,69.06,110057600,25.42
2000-10-27,64.69,69.19,64.62,67.69,124292400,24.92
2000-10-26,61.00,65.06,60.81,64.44,114826600,23.72
2000-10-25,61.94,63.44,60.44,61.25,167603800,22.55
2000-10-24,62.63,62.94,60.19,61.50,94427400,22.64
2000-10-23,64.62,66.25,60.69,62.13,185170400,22.87
2000-10-20,61.31,66.12,61.13,65.19,160378600,24.00
2000-10-19,58.44,62.19,58.00,61.88,256993200,22.78
2000-10-18,49.63,53.25,48.44,51.75,110536400,19.05
2000-10-17,51.88,52.44,50.25,50.44,81276600,18.57
2000-10-16,53.50,53.81,49.56,50.38,119759000,18.55
2000-10-13,53.88,54.88,52.13,53.75,104521200,19.79
2000-10-12,56.31,56.88,53.81,54.38,90219600,20.02
2000-10-11,54.00,56.94,54.00,55.75,101205800,20.52
2000-10-10,53.94,55.56,53.81,54.56,62066200,20.08
2000-10-09,55.63,55.75,53.00,54.19,58323600,19.95
2000-10-06,55.81,56.75,54.75,55.56,61794000,20.45
2000-10-05,55.50,57.25,55.25,55.38,81099400,20.39
2000-10-04,56.38,56.56,54.50,55.44,136453400,20.41
2000-10-03,59.56,59.81,56.50,56.56,85374000,20.82
2000-10-02,60.50,60.81,58.25,59.13,58562400,21.77
2000-09-29,61.00,61.31,58.63,60.31,74053600,22.20
2000-09-28,60.81,61.88,60.63,61.31,52360400,22.57
2000-09-27,63.44,63.56,59.81,60.63,106155600,22.32
2000-09-26,60.94,65.87,60.44,62.69,155704800,23.08
2000-09-25,63.25,63.50,60.44,61.25,53484200,22.55
2000-09-22,61.13,63.50,61.00,63.25,84476600,23.28
2000-09-21,64.00,65.12,63.56,64.19,48952200,23.63
2000-09-20,64.87,65.00,63.19,64.25,67791400,23.65
2000-09-19,63.63,65.75,63.38,65.00,79311200,23.93
2000-09-18,64.25,64.62,62.19,63.00,69037800,23.19
2000-09-15,65.44,65.62,63.31,64.19,99915200,23.63
2000-09-14,68.69,68.75,65.69,65.81,78503000,24.23
2000-09-13,67.56,68.75,67.19,68.25,40744800,25.12
2000-09-12,68.75,69.31,67.62,68.12,46781200,25.08
2000-09-11,69.12,69.69,68.06,68.81,48495200,25.33
2000-09-08,70.37,70.87,69.19,69.31,56709600,25.51
2000-09-07,70.00,72.06,69.44,70.06,111711200,25.79
2000-09-06,70.06,70.69,69.31,69.44,62960800,25.56
2000-09-05,70.00,70.69,69.81,70.12,50755200,25.81
2000-09-01,70.00,70.62,69.69,70.19,37629800,25.84
2000-08-31,70.87,72.00,69.69,69.81,72575400,25.70
2000-08-30,70.69,70.94,69.69,70.00,53498800,25.77
2000-08-29,71.19,72.75,70.87,70.94,59400200,26.11
2000-08-28,70.19,72.12,70.12,71.31,56421600,26.25
2000-08-25,70.69,71.69,70.56,70.62,52729400,26.00
2000-08-24,70.62,71.19,69.94,71.12,42405400,26.18
2000-08-23,70.81,71.12,70.37,70.75,36726800,26.04
2000-08-22,70.81,72.44,70.22,71.25,54428200,26.23
2000-08-21,70.69,70.81,70.06,70.62,34119600,26.00
2000-08-18,71.12,71.44,70.00,71.00,54438800,26.14
2000-08-17,71.12,72.00,70.56,71.56,36112800,26.34
2000-08-16,71.87,72.25,70.56,71.00,44976200,26.14
2000-08-15,72.00,73.00,71.50,71.62,40714200,26.37
2000-08-14,72.31,73.37,71.37,72.19,53427000,26.57
2000-08-11,72.44,72.69,71.62,72.44,35629600,26.67
2000-08-10,73.81,74.06,71.75,72.62,48986000,26.73
2000-08-09,73.75,74.87,73.12,74.25,63945600,27.33
2000-08-08,70.06,74.69,70.00,74.12,138038800,27.29
2000-08-07,70.19,71.12,69.75,70.00,52741800,25.77
2000-08-04,69.44,69.87,68.19,69.12,38107400,25.44
2000-08-03,68.19,70.37,68.12,70.25,54543400,25.86
2000-08-02,68.56,70.44,68.50,69.37,48269200,25.54
2000-08-01,69.94,70.06,68.19,68.69,47163600,25.29
2000-07-31,70.19,71.12,69.25,69.81,70283800,25.70
2000-07-28,70.94,71.81,69.62,69.69,75645600,25.65
2000-07-27,67.87,70.12,67.50,69.37,74337600,25.54
2000-07-26,69.06,69.50,67.25,67.81,85404600,24.96
2000-07-25,70.81,71.00,68.37,69.00,64188600,25.40
2000-07-24,72.06,72.12,70.00,70.56,56165600,25.97
2000-07-21,74.75,75.00,71.87,72.31,56100600,26.62
2000-07-20,73.44,75.25,73.12,74.81,54690600,27.54
2000-07-19,76.06,77.50,72.81,73.12,139924600,26.92
2000-07-18,77.62,79.50,77.44,78.50,70617200,28.90
2000-07-17,78.25,79.56,77.50,78.19,53992800,28.78
2000-07-14,79.50,79.75,78.44,78.94,51180600,29.06
2000-07-13,78.81,80.00,77.37,79.94,80843200,29.43
2000-07-12,78.25,81.00,77.19,80.31,58370200,29.56
2000-07-11,78.81,80.50,78.50,79.12,37164800,29.13
2000-07-10,80.69,81.31,79.37,79.44,52689800,29.24
2000-07-07,81.27,82.87,80.56,82.00,54153200,30.19
2000-07-06,78.87,81.69,78.50,80.94,47873200,29.80
2000-07-05,79.87,79.87,78.25,78.50,34824400,28.90
2000-07-03,79.69,80.06,79.37,80.00,15734800,29.45
2000-06-30,77.06,80.00,76.69,80.00,52356400,29.45
2000-06-29,78.25,78.94,77.06,77.19,38449000,28.42
2000-06-28,79.00,80.06,78.62,78.94,37459200,29.06
2000-06-27,79.25,80.12,78.37,78.81,31071200,29.01
2000-06-26,77.50,80.12,77.50,79.50,48287000,29.27
2000-06-23,79.94,80.06,77.00,77.69,49811600,28.60
2000-06-22,81.37,82.00,79.31,79.87,87315200,29.40
2000-06-21,77.00,82.19,76.94,80.69,160399600,29.70
2000-06-20,73.87,75.25,73.75,74.94,62275000,27.59
2000-06-19,72.56,73.81,72.00,73.69,46604800,27.13
2000-06-16,72.62,73.12,71.50,72.56,68710600,26.71
2000-06-15,70.81,72.69,70.62,72.37,65592600,26.64
2000-06-14,69.81,71.00,69.50,70.50,79992400,25.95
2000-06-13,66.75,68.00,66.12,67.87,44289200,24.98
2000-06-12,69.00,69.00,66.37,66.87,49260600,24.62
2000-06-09,69.62,69.69,68.31,68.81,35710200,25.33
2000-06-08,71.56,72.12,68.25,68.81,94765600,25.33
2000-06-07,69.25,70.75,67.12,70.50,76310600,25.95
2000-06-06,68.19,69.87,67.81,69.62,99019000,25.63
2000-06-05,66.02,68.37,66.00,66.87,64400000,24.62
2000-06-02,66.00,66.75,65.00,66.31,80463200,24.41
2000-06-01,64.37,66.00,63.81,64.56,94507200,23.77
2000-05-31,63.64,63.70,62.06,62.56,54968200,23.03
2000-05-30,62.44,64.12,62.00,63.38,68536400,23.33
2000-05-26,62.06,62.63,60.38,61.44,55822000,22.62
2000-05-25,64.56,64.75,61.13,61.50,94348800,22.64
2000-05-24,63.13,66.56,63.00,65.56,85482400,24.13
2000-05-23,63.88,65.56,63.06,63.19,57963200,23.26
2000-05-22,65.12,65.25,62.44,64.19,69955000,23.63
2000-05-19,65.37,65.94,64.50,65.06,66578000,23.95
2000-05-18,68.06,68.06,65.87,66.19,53640400,24.37
2000-05-17,68.87,69.12,67.25,67.69,53242000,24.92
2000-05-16,69.56,70.62,69.06,69.50,48410600,25.58
2000-05-15,69.00,69.44,68.00,69.37,33899600,25.54
2000-05-12,68.44,69.75,68.25,68.81,37886000,25.33
2000-05-11,66.62,68.12,65.75,67.87,58390800,24.98
2000-05-10,67.75,67.87,65.75,66.19,67740000,24.37
2000-05-09,70.19,70.44,67.50,67.81,60778400,24.96
2000-05-08,70.94,71.37,69.69,69.81,36187600,25.70
2000-05-05,70.25,71.81,69.87,71.12,36402200,26.18
2000-05-04,70.31,71.25,69.31,70.44,43317200,25.93
2000-05-03,70.37,70.81,68.81,70.56,55354800,25.97
2000-05-02,72.81,73.50,69.50,69.87,97716200,25.72
2000-05-01,72.87,74.00,71.69,73.44,107811000,27.04
2000-04-28,70.75,71.00,68.25,69.75,78082600,25.68
2000-04-27,67.44,69.94,67.37,69.81,77669800,25.70
2000-04-26,70.00,71.12,67.37,68.00,107091200,25.03
2000-04-25,68.75,69.50,67.62,69.37,159517400,25.54
2000-04-24,67.25,68.00,65.00,66.62,313645800,24.52
2000-04-20,78.62,79.87,77.50,78.94,52387400,29.06
2000-04-19,81.44,81.50,78.12,78.69,53715400,28.97
2000-04-18,76.50,81.94,75.87,80.56,91794600,29.66
2000-04-17,74.25,76.00,73.00,75.87,119772200,27.93
2000-04-14,79.12,79.50,73.25,74.12,151217800,27.29
2000-04-13,80.87,82.25,79.00,79.25,94316200,29.17
2000-04-12,82.12,82.25,78.75,79.37,153003800,29.22
2000-04-11,85.12,86.06,83.50,83.87,71961800,30.87
2000-04-10,88.62,88.62,86.00,86.06,60685400,31.68
2000-04-07,87.00,89.37,85.00,89.06,82613600,32.79
2000-04-06,87.87,88.00,85.27,86.00,66421400,31.66
2000-04-05,88.25,88.50,85.87,86.37,82887600,31.79
2000-04-04,91.56,92.00,84.94,88.56,181244400,32.60
2000-04-03,94.44,96.50,90.00,90.87,260118200,33.45
2000-03-31,106.00,108.25,104.12,106.25,64281400,39.11
2000-03-30,106.19,108.62,102.50,103.37,64178400,38.05
2000-03-29,105.19,108.94,105.12,107.19,64363800,39.46
2000-03-28,103.62,107.44,102.37,104.31,81114400,38.40
2000-03-27,107.77,108.25,103.94,104.06,111434000,38.31
2000-03-24,112.62,115.00,109.56,111.69,112196800,41.12
2000-03-23,106.81,112.87,106.62,111.87,148224000,41.18
2000-03-22,102.81,105.62,101.12,103.25,93975800,38.01
2000-03-21,96.75,103.12,96.50,102.75,81648800,37.82
2000-03-20,98.75,99.75,96.50,97.37,47773000,35.84
2000-03-17,95.25,99.50,94.50,99.37,81161600,36.58
2000-03-16,95.94,96.69,93.25,95.37,77300800,35.11
2000-03-15,94.56,96.62,93.69,95.37,53208000,35.11
2000-03-14,98.62,99.25,95.12,95.12,73489200,35.02
2000-03-13,97.62,100.25,97.50,98.00,61831800,36.08
2000-03-10,99.56,102.50,99.50,101.00,85589000,37.18
2000-03-09,95.31,100.00,95.00,100.00,88198800,36.81
2000-03-08,93.81,96.19,91.00,95.56,94290000,35.18
2000-03-07,96.12,97.50,91.94,92.87,135061000,34.19
2000-03-06,96.00,97.37,90.12,90.62,93609400,33.36
2000-03-03,94.75,98.87,93.87,96.12,101435200,35.38
2000-03-02,91.81,95.37,91.12,93.37,106932600,34.37
2000-03-01,89.62,94.09,88.94,90.81,106889800,33.43
2000-02-29,91.75,91.75,88.87,89.37,58437400,32.90
2000-02-28,90.25,92.12,88.12,91.56,76131800,33.71
2000-02-25,94.69,94.70,90.50,91.31,65301400,33.61
2000-02-24,94.25,95.87,92.00,94.75,69733200,34.88
2000-02-23,93.50,95.75,92.06,94.25,75847200,34.70
2000-02-22,95.12,97.12,92.81,93.81,66296200,34.53
2000-02-18,100.00,100.06,94.87,95.06,79063000,34.99
2000-02-17,98.50,99.69,97.14,99.62,80343400,36.67
2000-02-16,99.25,100.19,97.12,97.62,65202600,35.94
2000-02-15,99.75,100.00,98.12,98.56,71027600,36.28
2000-02-14,101.23,101.75,99.06,99.62,81028600,36.67
2000-02-11,104.87,104.87,99.12,99.94,115559000,36.79
2000-02-10,103.89,106.56,102.50,106.00,54527800,39.02
2000-02-09,109.44,109.44,103.87,104.00,55090000,38.28
2000-02-08,106.44,110.00,106.44,109.94,56229000,40.47
2000-02-07,106.81,106.87,104.25,106.62,40005800,39.25
2000-02-04,104.37,108.00,104.14,106.56,55365400,39.23
2000-02-03,102.06,104.19,100.12,103.62,49186000,38.15
2000-02-02,102.44,103.94,100.50,100.81,49915600,37.11
2000-02-01,98.50,103.25,97.69,102.94,70196600,37.89
2000-01-31,97.62,98.19,94.87,97.87,73194200,36.03
2000-01-28,98.12,100.25,97.25,98.25,58225400,36.17
2000-01-27,99.89,101.19,97.25,98.75,63654800,36.35
2000-01-26,102.44,103.50,99.12,99.37,49365000,36.58
2000-01-25,101.00,103.87,99.56,102.81,59823200,37.85
2000-01-24,103.80,105.69,100.81,101.25,63597600,37.27
2000-01-21,107.00,107.25,103.25,103.75,68416200,38.19
2000-01-20,107.06,109.69,105.87,106.00,56349800,39.02
2000-01-19,110.50,111.50,106.00,107.00,97568200,39.39
2000-01-18,111.81,116.50,111.75,115.31,81483600,42.45
2000-01-14,107.19,113.94,105.75,112.25,73416400,41.32
2000-01-13,104.37,108.62,101.50,107.81,83144000,39.69
2000-01-12,108.50,108.87,104.44,105.81,66532400,38.95
2000-01-11,111.50,114.25,108.69,109.37,46743600,40.26
2000-01-10,113.44,113.69,111.37,112.25,44963600,41.32
2000-01-07,108.62,112.25,107.31,111.44,62013600,41.02
2000-01-06,112.19,113.87,108.37,110.00,54976600,40.49
2000-01-05,111.12,116.37,109.37,113.81,64059600,41.90
2000-01-04,113.56,117.12,112.25,112.62,54119000,41.46
2000-01-03,117.37,118.62,112.00,116.56,53228400,42.91
1999-12-31,117.50,117.75,116.25,116.75,12517600,42.98
1999-12-30,117.87,119.94,117.12,117.62,22360000,43.30
1999-12-29,116.94,118.37,116.81,117.94,17449200,43.42
1999-12-28,118.75,118.81,117.06,117.50,24591000,43.25
1999-12-27,118.44,119.25,116.12,119.12,32202200,43.85
1999-12-23,117.25,119.25,116.75,117.44,31028400,43.23
1999-12-22,116.30,118.00,115.12,117.56,38565200,43.28
1999-12-21,112.37,116.62,110.62,115.87,57446000,42.65
1999-12-20,114.81,115.00,111.19,112.75,39433800,41.51
1999-12-17,116.62,117.12,113.62,115.25,105898800,42.43
1999-12-16,109.25,115.00,108.94,113.69,128660200,41.85
1999-12-15,98.56,108.75,98.50,108.44,155571600,39.92
1999-12-14,96.19,101.12,95.31,98.69,144116200,36.33
1999-12-13,93.61,96.94,92.75,96.62,52691600,35.57
1999-12-10,93.37,94.12,92.25,93.87,36836000,34.56
1999-12-09,92.00,93.31,91.44,92.75,46258200,34.14
1999-12-08,93.12,94.31,91.69,91.75,40955800,33.78
1999-12-07,94.75,94.87,92.87,93.00,56859200,34.24
1999-12-06,95.25,97.19,94.75,95.44,49098200,35.13
1999-12-03,95.81,97.12,95.73,96.12,64100600,35.38
1999-12-02,93.06,95.25,92.87,94.81,55473800,34.90
1999-12-01,91.06,93.94,90.87,93.19,48864200,34.31
1999-11-30,89.75,92.87,89.56,91.05,64145600,33.52
1999-11-29,90.12,92.06,89.50,90.19,51460200,33.20
1999-11-26,91.62,93.37,91.00,91.12,28514200,33.54
1999-11-24,89.56,92.25,89.50,91.69,53771000,33.75
1999-11-23,89.25,91.37,88.37,89.62,70787400,32.99
1999-11-22,89.62,90.37,88.44,89.81,90596600,33.06
1999-11-19,84.44,86.56,84.37,86.00,58226000,31.66
1999-11-18,84.94,85.81,84.50,84.94,64493200,31.27
1999-11-17,86.44,87.06,85.00,85.00,66819000,31.29
1999-11-16,86.94,87.75,85.87,87.31,59165200,32.14
1999-11-15,88.25,88.50,86.94,87.00,47080400,32.03
1999-11-12,89.75,90.00,87.06,89.19,49414200,32.83
1999-11-11,88.25,90.44,88.25,89.62,69274600,32.99
1999-11-10,88.12,89.12,86.44,87.12,69385400,32.07
1999-11-09,89.75,89.87,86.44,88.87,109769800,32.72
1999-11-08,84.81,90.75,84.37,89.94,243819200,33.11
1999-11-05,91.81,92.87,90.50,91.56,70167400,33.71
1999-11-04,92.31,92.75,90.31,91.75,54239400,33.78
1999-11-03,92.94,93.50,91.50,92.00,44517000,33.87
1999-11-02,92.75,94.50,91.94,92.56,46349000,34.07
1999-11-01,93.25,94.19,92.12,92.37,53261200,34.00
1999-10-29,91.44,94.00,91.25,92.56,79452600,34.07
1999-10-28,90.00,90.87,89.31,89.87,70570400,33.08
1999-10-27,91.50,91.62,89.69,90.87,54416600,33.45
1999-10-26,94.37,95.25,92.27,92.37,52467600,34.00
1999-10-25,92.00,93.56,91.12,92.44,30492200,34.03
1999-10-22,93.56,93.87,91.75,92.69,43650600,34.12
1999-10-21,90.56,93.12,90.50,93.06,60801200,34.26
1999-10-20,91.56,92.37,90.25,92.25,88090600,33.96
1999-10-19,88.25,89.25,85.25,86.31,69945600,31.77
1999-10-18,87.19,88.00,85.06,87.87,75312800,32.35
1999-10-15,89.50,89.81,87.31,88.06,73788000,32.42
1999-10-14,90.87,92.23,89.69,90.69,42737800,33.39
1999-10-13,92.00,93.12,90.31,91.06,38098400,33.52
1999-10-12,94.00,94.31,92.37,92.56,27668600,34.07
1999-10-11,94.62,95.00,94.12,94.31,19943800,34.72
1999-10-08,93.50,95.19,92.12,94.94,35697000,34.95
1999-10-07,93.69,95.06,92.69,93.75,46036400,34.51
1999-10-06,92.31,94.00,92.06,93.69,35500200,34.49
1999-10-05,92.75,93.87,89.50,91.81,43397000,33.80
1999-10-04,90.50,92.62,90.25,92.56,29998000,34.07
1999-10-01,90.19,90.62,88.31,89.98,44239000,33.12
1999-09-30,90.00,91.69,88.81,90.56,47455400,33.34
1999-09-29,91.56,92.12,89.12,89.50,37484400,32.95
1999-09-28,91.25,92.69,89.06,92.12,46000600,33.91
1999-09-27,92.00,92.94,90.87,91.44,34132200,33.66
1999-09-24,90.19,91.37,88.87,90.94,70277000,33.48
1999-09-23,96.87,96.87,90.02,91.19,71073600,33.57
1999-09-22,94.75,96.62,93.69,96.06,48531600,35.36
1999-09-21,96.56,96.56,94.12,94.62,47082800,34.83
1999-09-20,96.00,97.87,95.00,97.56,48601800,35.91
1999-09-17,94.37,96.50,93.81,96.44,79773400,35.50
1999-09-16,92.87,94.06,90.62,94.00,45796000,34.60
1999-09-15,95.50,95.75,92.37,92.62,48413800,34.10
1999-09-14,93.69,95.56,93.62,95.06,40207800,34.99
1999-09-13,94.50,94.81,93.37,93.87,27870800,34.56
1999-09-10,95.06,95.31,94.00,95.00,34455000,34.97
1999-09-09,92.44,94.14,91.80,94.06,38475200,34.63
1999-09-08,93.69,94.69,92.06,92.25,42568200,33.96
1999-09-07,94.87,96.69,93.75,94.25,47028000,34.70
1999-09-03,93.75,96.44,93.50,95.87,52098000,35.29
1999-09-02,91.50,92.56,90.69,91.81,33340800,33.80
1999-09-01,92.31,93.44,91.62,92.37,36607200,34.00
1999-08-31,91.81,93.12,90.12,92.56,46882800,34.07
1999-08-30,92.87,93.44,91.56,92.25,33300800,33.96
1999-08-27,95.06,95.12,92.37,93.25,41948400,34.33
1999-08-26,95.37,96.37,93.69,94.62,61246000,34.83
1999-08-25,93.62,96.00,93.19,95.31,81877600,35.09
1999-08-24,87.06,93.50,87.06,92.19,120450000,33.94
1999-08-23,84.31,86.62,83.87,86.44,60447000,31.82
1999-08-20,84.00,84.78,83.06,83.37,46072800,30.69
1999-08-19,84.56,85.12,83.12,83.81,71478200,30.85
1999-08-18,84.44,86.19,84.06,85.00,58361200,31.29
1999-08-17,85.44,85.50,82.94,84.56,51749000,31.13
1999-08-16,85.06,85.89,82.31,84.31,57321800,31.04
1999-08-13,82.94,85.62,82.75,84.69,65099800,31.18
1999-08-12,83.94,84.19,81.62,81.75,61062000,30.09
1999-08-11,84.00,84.69,82.31,84.19,66105200,30.99
1999-08-10,83.56,84.06,81.62,82.94,62743000,30.53
1999-08-09,85.62,85.81,83.69,83.81,39333600,30.85
1999-08-06,86.06,86.44,84.94,85.12,67205800,31.33
1999-08-05,85.37,86.37,84.75,85.75,76634000,31.57
1999-08-04,85.12,87.19,84.75,84.94,75573400,31.27
1999-08-03,85.87,86.06,84.37,84.75,55051200,31.20
1999-08-02,85.69,86.94,84.37,84.81,48050600,31.22
1999-07-30,87.62,88.62,85.50,85.81,51127400,31.59
1999-07-29,88.69,88.81,86.31,86.94,57968200,32.00
1999-07-28,89.19,90.50,88.37,90.00,62215200,33.13
1999-07-27,88.81,89.75,88.00,88.81,65513000,32.69
1999-07-26,88.87,89.81,87.62,87.62,50885000,32.26
1999-07-23,91.56,91.75,89.69,90.25,68833200,33.22
1999-07-22,94.37,94.50,90.00,91.06,60904200,33.52
1999-07-21,93.62,95.31,93.00,94.69,54050800,34.86
1999-07-20,96.44,96.75,92.31,93.31,92287400,34.35
1999-07-19,100.00,100.75,97.81,98.37,81181600,36.21
1999-07-16,95.50,99.87,95.00,99.44,115369800,36.61
1999-07-15,95.00,95.25,93.75,94.37,40926200,34.74
1999-07-14,93.75,95.00,92.50,94.94,37985200,34.95
1999-07-13,93.12,94.06,92.81,93.62,30845000,34.46
1999-07-12,93.19,94.75,92.37,94.19,43847800,34.67
1999-07-09,92.37,93.31,92.25,93.25,33884200,34.33
1999-07-08,91.81,93.00,90.69,92.56,37790400,34.07
1999-07-07,90.06,92.31,89.87,92.31,33834600,33.98
1999-07-06,92.25,92.94,89.25,89.56,45419400,32.97
1999-07-02,90.87,92.12,90.31,92.00,32094800,33.87
1999-07-01,89.87,91.50,88.37,91.19,47737800,33.57
1999-06-30,87.75,90.25,86.75,90.19,57610200,33.20
1999-06-29,86.69,88.06,86.00,88.00,38973200,32.39
1999-06-28,85.50,86.81,84.94,86.75,31701000,31.93
1999-06-25,85.37,86.44,84.37,84.94,24933000,31.27
1999-06-24,85.75,86.25,84.00,84.62,33559000,31.15
1999-06-23,85.94,87.37,85.06,86.00,33942000,31.66
1999-06-22,88.44,88.44,86.25,86.50,38751000,31.84
1999-06-21,84.87,89.00,84.87,88.94,56194400,32.74
1999-06-18,82.31,85.00,82.12,85.00,69116200,31.29
1999-06-17,80.69,83.00,80.50,82.87,44475200,30.51
1999-06-16,79.06,81.62,78.94,81.00,48325200,29.82
1999-06-15,78.06,78.87,76.69,77.69,36981000,28.60
1999-06-14,78.75,79.69,77.44,77.56,28369800,28.55
1999-06-11,80.00,80.50,77.56,78.12,34543000,28.76
1999-06-10,81.87,82.31,79.06,79.87,35277400,29.40
1999-06-09,80.12,82.62,80.00,82.31,53310800,30.30
1999-06-08,79.87,82.12,79.00,79.37,41516400,29.22
1999-06-07,79.94,81.06,79.19,80.25,32392200,29.54
1999-06-04,76.94,79.69,76.75,79.56,35668200,29.29
1999-06-03,78.37,78.94,76.12,76.37,32934400,28.11
1999-06-02,78.06,78.62,76.25,78.44,42812600,28.88
1999-06-01,80.62,80.75,78.44,78.50,36046400,28.90
1999-05-28,78.75,80.87,78.12,80.69,41548000,29.70
1999-05-27,78.25,79.44,77.50,78.37,56702200,28.85
1999-05-26,77.19,78.50,75.50,78.50,52022800,28.90
1999-05-25,76.75,79.25,76.12,76.25,50791600,28.07
1999-05-24,77.87,77.87,76.06,77.25,38990000,28.44
1999-05-21,78.50,79.00,77.00,77.56,56568800,28.55
1999-05-20,79.56,80.00,78.37,78.44,42386200,28.88
1999-05-19,79.87,79.87,77.25,79.31,46510800,29.20
1999-05-18,79.81,80.25,77.94,78.69,63858400,28.97
1999-05-17,77.37,79.56,77.00,79.12,66850200,29.13
1999-05-14,78.87,79.94,76.62,76.87,84401000,28.30
1999-05-13,81.12,81.75,79.12,79.12,51737200,29.13
1999-05-12,80.75,81.00,79.25,80.50,60142600,29.63
1999-05-11,80.75,81.02,79.44,79.87,42786200,29.40
1999-05-10,79.87,80.50,78.25,79.69,46218000,29.34
1999-05-07,79.62,80.37,78.00,79.06,48011600,29.10
1999-05-06,80.69,81.12,77.50,77.94,74021000,28.69
1999-05-05,79.12,79.87,76.44,79.12,67028200,29.13
1999-05-04,80.50,81.81,77.75,78.06,66502200,28.74
1999-05-03,81.44,81.50,78.56,79.87,67180000,29.40
1999-04-30,82.75,83.75,79.87,81.31,58558600,29.93
1999-04-29,82.37,83.69,80.41,82.06,60880600,30.21
1999-04-28,85.31,86.50,81.72,82.12,55963400,30.23
1999-04-27,88.75,88.75,83.94,84.00,58665800,30.92
1999-04-26,87.19,88.94,86.75,88.00,48349800,32.39
1999-04-23,85.00,87.00,83.00,86.00,56592000,31.66
1999-04-22,85.00,85.25,83.37,84.94,55096400,31.27
1999-04-21,82.12,82.50,80.00,82.00,92732800,30.19
1999-04-20,82.25,84.00,80.00,83.12,108459400,30.60
1999-04-19,86.87,88.12,80.37,81.00,75389000,29.82
1999-04-16,89.06,89.12,85.87,86.62,44774000,31.89
1999-04-15,87.31,89.87,83.87,88.87,72594600,32.72
1999-04-14,90.81,91.12,85.87,85.87,52944000,31.61
1999-04-13,93.12,93.12,89.19,90.12,46746800,33.18
1999-04-12,91.62,93.62,91.37,93.00,37858800,34.24
1999-04-09,94.25,95.00,93.00,94.25,31816800,34.70
1999-04-08,93.25,94.62,91.00,94.56,38637000,34.81
1999-04-07,94.87,95.00,91.25,93.31,46910200,34.35
1999-04-06,95.19,95.62,93.25,94.06,39674800,34.63
1999-04-05,94.31,95.02,93.50,94.94,39848600,34.95
1999-04-01,91.25,92.87,90.27,92.69,41106000,34.12
1999-03-31,94.50,94.62,89.12,89.62,58752600,32.99
1999-03-30,93.37,93.50,92.25,93.00,67502400,34.24
1999-03-29,90.12,92.62,87.87,92.37,79777000,34.00
1999-03-26,178.94,180.38,175.75,178.13,94687600,32.79
1999-03-25,173.06,180.06,172.50,179.94,109447600,33.12
1999-03-24,167.00,171.81,163.13,171.25,82634400,31.52
1999-03-23,172.69,174.13,166.25,166.56,69581200,30.66
1999-03-22,172.94,174.94,172.00,172.81,55719200,31.81
1999-03-19,173.88,174.13,169.88,171.19,91980400,31.51
1999-03-18,166.44,172.56,166.19,172.44,56231200,31.74
1999-03-17,169.06,169.44,166.75,167.13,44919600,30.76
1999-03-16,165.50,170.00,164.25,169.06,68554000,31.12
1999-03-15,160.56,166.00,157.88,165.88,60609600,30.53
1999-03-12,162.63,162.75,156.81,160.19,73395200,29.48
1999-03-11,161.00,164.56,159.31,161.44,62948400,29.72
1999-03-10,162.31,162.50,159.19,161.38,53114800,29.70
1999-03-09,159.88,164.75,159.75,161.81,90129600,29.78
1999-03-08,155.50,159.23,155.00,159.00,46726000,29.27
1999-03-05,154.75,155.38,153.13,154.94,47302800,28.52
1999-03-04,151.13,153.50,148.13,152.25,61696400,28.02
1999-03-03,149.00,150.69,147.06,149.63,76798400,27.54
1999-03-02,151.88,154.13,147.63,148.56,58569600,27.34
1999-03-01,149.56,152.56,149.50,151.75,58332000,27.93
1999-02-26,152.38,152.50,149.50,150.13,59273200,27.63
1999-02-25,152.38,153.75,149.63,153.50,70817200,28.25
1999-02-24,156.44,159.38,152.75,152.88,67696800,28.14
1999-02-23,152.94,155.63,150.50,155.44,95106800,28.61
1999-02-22,148.25,149.00,144.75,148.81,92514400,27.39
1999-02-19,147.44,149.25,145.75,147.75,73085600,27.20
1999-02-18,150.94,151.38,143.98,145.75,117035200,26.83
1999-02-17,152.94,154.13,148.50,150.00,101215600,27.61
1999-02-16,159.75,159.88,154.56,156.25,73666800,28.76
1999-02-12,161.69,163.69,157.13,157.75,62930400,29.04
1999-02-11,162.75,163.88,160.38,162.75,60366000,29.96
1999-02-10,159.88,164.38,158.63,160.63,73694000,29.57
1999-02-09,164.94,166.75,159.75,160.06,77293600,29.46
1999-02-08,162.56,165.56,161.63,165.25,109866800,30.42
1999-02-05,160.25,161.63,154.88,160.00,127945200,29.45
1999-02-04,168.13,168.38,158.88,159.06,89151600,29.28
1999-02-03,166.38,169.88,166.00,166.81,73749200,30.70
1999-02-02,172.50,172.56,166.25,167.63,91965600,30.85
1999-02-01,175.44,175.94,170.81,172.94,81729200,31.83
1999-01-29,174.75,175.13,170.88,175.00,79571600,32.21
1999-01-28,171.75,174.06,169.81,174.00,78838400,32.03
1999-01-27,172.50,174.44,168.50,168.63,98048000,31.04
1999-01-26,165.50,171.75,164.50,171.56,120203200,31.58
